file_name,positive_percent,value
706_TMA_IHC_InvasionFront_CD8_0.png,18.16,15.887525
706_TMA_IHC_InvasionFront_CD8_1.png,15.11,12.413245
706_TMA_IHC_InvasionFront_CD56_0.png,1.94,2.4566905
706_TMA_IHC_InvasionFront_CD56_1.png,3.383,4.6215396
706_TMA_IHC_InvasionFront_CD68_0.png,11.27,11.278388
706_TMA_IHC_InvasionFront_CD68_1.png,11.65,9.54968
706_TMA_IHC_InvasionFront_CD163_0.png,9.781,8.1128435
706_TMA_IHC_InvasionFront_CD163_1.png,7.481,5.485241
706_TMA_IHC_InvasionFront_MHC1_0.png,24.53,18.42281
706_TMA_IHC_InvasionFront_MHC1_1.png,18.58,9.945145
706_TMA_IHC_InvasionFront_PDL1_0.png,14.99,18.169321
706_TMA_IHC_InvasionFront_PDL1_1.png,21.57,18.278265
740_TMA_IHC_TumorCenter_CD3_0.png,1.358,1.2180293
740_TMA_IHC_TumorCenter_CD3_1.png,2.597,2.7357113
740_TMA_IHC_TumorCenter_CD8_0.png,0.4814,0.27193156
740_TMA_IHC_TumorCenter_CD8_1.png,0.4047,0.5292031
740_TMA_IHC_TumorCenter_CD56_0.png,0.1813,0.57812756
740_TMA_IHC_TumorCenter_CD56_1.png,0.3191,1.1228112
740_TMA_IHC_TumorCenter_CD68_0.png,3.833,5.1109767
740_TMA_IHC_TumorCenter_CD68_1.png,6.544,7.997584
740_TMA_IHC_TumorCenter_CD163_0.png,0.1753,0.20192704
740_TMA_IHC_TumorCenter_CD163_1.png,3.038,3.223582
740_TMA_IHC_TumorCenter_MHC1_0.png,0.0135,0.1657542
740_TMA_IHC_TumorCenter_MHC1_1.png,0.009,0.15238343
740_TMA_IHC_TumorCenter_PDL1_0.png,0.0303,0.5708448
740_TMA_IHC_TumorCenter_PDL1_1.png,0.0511,0.39171332
740_TMA_IHC_InvasionFront_CD3_0.png,1.61,2.420106
740_TMA_IHC_InvasionFront_CD3_1.png,2.429,3.3994262
740_TMA_IHC_InvasionFront_CD8_0.png,1.665,0.7945004
740_TMA_IHC_InvasionFront_CD8_1.png,1.768,1.5199945
740_TMA_IHC_InvasionFront_CD56_0.png,0.2539,0.3854215
740_TMA_IHC_InvasionFront_CD56_1.png,0.3633,0.6692136
740_TMA_IHC_InvasionFront_CD68_0.png,5.575,5.610153
740_TMA_IHC_InvasionFront_CD68_1.png,7.163,8.385582
740_TMA_IHC_InvasionFront_CD163_0.png,4.371,3.380846
740_TMA_IHC_InvasionFront_CD163_1.png,5.296,4.6311145
740_TMA_IHC_InvasionFront_MHC1_0.png,1.142,3.8573444
740_TMA_IHC_InvasionFront_MHC1_1.png,1.287,2.1915905
740_TMA_IHC_InvasionFront_PDL1_0.png,6.403,6.3002725
740_TMA_IHC_InvasionFront_PDL1_1.png,3.59,4.3653593
191_TMA_IHC_TumorCenter_CD3_0.png,58.98,46.878788
191_TMA_IHC_TumorCenter_CD3_1.png,49.73,37.540382
191_TMA_IHC_TumorCenter_CD8_0.png,14.68,14.23336
191_TMA_IHC_TumorCenter_CD8_1.png,10.49,10.749169
191_TMA_IHC_TumorCenter_CD56_0.png,6.145,4.2181535
191_TMA_IHC_TumorCenter_CD56_1.png,1.57,1.3518215
191_TMA_IHC_TumorCenter_CD68_0.png,14.4,13.682774
191_TMA_IHC_TumorCenter_CD68_1.png,6.326,5.9439254
191_TMA_IHC_TumorCenter_CD163_0.png,3.079,2.7613432
191_TMA_IHC_TumorCenter_CD163_1.png,0.815,0.92209685
191_TMA_IHC_TumorCenter_MHC1_0.png,0.3914,1.2892798
191_TMA_IHC_TumorCenter_MHC1_1.png,0.4056,1.145491
191_TMA_IHC_TumorCenter_PDL1_0.png,19.3,18.381351
191_TMA_IHC_TumorCenter_PDL1_1.png,6.798,7.701884
191_TMA_IHC_InvasionFront_CD3_0.png,14.09,13.475978
191_TMA_IHC_InvasionFront_CD3_1.png,12.66,18.252861
191_TMA_IHC_InvasionFront_CD8_0.png,16.29,16.800896
191_TMA_IHC_InvasionFront_CD8_1.png,24.0,23.050056
191_TMA_IHC_InvasionFront_CD56_0.png,1.641,1.3227278
191_TMA_IHC_InvasionFront_CD56_1.png,1.604,1.8464822
191_TMA_IHC_InvasionFront_CD68_0.png,7.406,8.722802
191_TMA_IHC_InvasionFront_CD68_1.png,5.994,7.8952503
191_TMA_IHC_InvasionFront_CD163_0.png,4.053,3.2348275
191_TMA_IHC_InvasionFront_CD163_1.png,2.022,2.8418267
191_TMA_IHC_InvasionFront_MHC1_0.png,23.91,21.630716
191_TMA_IHC_InvasionFront_MHC1_1.png,32.23,22.716978
191_TMA_IHC_InvasionFront_PDL1_0.png,17.27,20.749714
191_TMA_IHC_InvasionFront_PDL1_1.png,8.161,18.342491
085_TMA_IHC_TumorCenter_CD3_0.png,13.42,7.659652
085_TMA_IHC_TumorCenter_CD3_1.png,3.414,0.25020584
085_TMA_IHC_TumorCenter_CD8_0.png,3.767,3.701621
085_TMA_IHC_TumorCenter_CD8_1.png,0.204,0.19222485
085_TMA_IHC_TumorCenter_CD56_0.png,35.95,19.950104
085_TMA_IHC_TumorCenter_CD56_1.png,4.259,0.91823894
085_TMA_IHC_TumorCenter_CD68_0.png,33.15,23.140541
085_TMA_IHC_TumorCenter_CD68_1.png,1.314,0.25802895
085_TMA_IHC_TumorCenter_CD163_0.png,20.44,13.361642
085_TMA_IHC_TumorCenter_CD163_1.png,0.3947,0.2697965
085_TMA_IHC_TumorCenter_MHC1_0.png,0.3042,0.20551579
085_TMA_IHC_TumorCenter_MHC1_1.png,0.0138,0.22018336
085_TMA_IHC_TumorCenter_PDL1_0.png,4.75,2.4730535
085_TMA_IHC_TumorCenter_PDL1_1.png,0.0,0.30304804
085_TMA_IHC_InvasionFront_CD3_0.png,1.185,0.90046555
085_TMA_IHC_InvasionFront_CD3_1.png,0.0338,0.11023893
085_TMA_IHC_InvasionFront_CD8_0.png,1.633,0.7874566
085_TMA_IHC_InvasionFront_CD8_1.png,0.0398,0.13923892
085_TMA_IHC_InvasionFront_CD56_0.png,1.398,1.4962809
085_TMA_IHC_InvasionFront_CD56_1.png,0.4167,0.45182166
085_TMA_IHC_InvasionFront_CD68_0.png,5.635,6.732454
085_TMA_IHC_InvasionFront_CD68_1.png,0.145,0.16276307
085_TMA_IHC_InvasionFront_CD163_0.png,5.0,3.614223
085_TMA_IHC_InvasionFront_CD163_1.png,0.2141,0.118605785
085_TMA_IHC_InvasionFront_MHC1_0.png,2.026,1.1776532
085_TMA_IHC_InvasionFront_MHC1_1.png,0.3885,0.00073396415
085_TMA_IHC_InvasionFront_PDL1_0.png,4.752,6.644649
085_TMA_IHC_InvasionFront_PDL1_1.png,1.333,1.2377673
664_TMA_IHC_TumorCenter_CD3_0.png,60.76,46.947426
664_TMA_IHC_TumorCenter_CD3_1.png,30.19,30.73396
664_TMA_IHC_TumorCenter_CD8_0.png,20.3,20.226292
664_TMA_IHC_TumorCenter_CD8_1.png,10.21,10.448353
664_TMA_IHC_TumorCenter_CD56_0.png,4.956,1.3318914
664_TMA_IHC_TumorCenter_CD56_1.png,20.79,5.665648
664_TMA_IHC_TumorCenter_CD68_0.png,19.38,22.603731
664_TMA_IHC_TumorCenter_CD68_1.png,26.33,27.393581
664_TMA_IHC_TumorCenter_CD163_0.png,12.49,9.313346
664_TMA_IHC_TumorCenter_CD163_1.png,14.19,9.81137
664_TMA_IHC_TumorCenter_MHC1_0.png,0.1923,0.024449619
664_TMA_IHC_TumorCenter_MHC1_1.png,7.946,6.503649
664_TMA_IHC_TumorCenter_PDL1_0.png,0.2433,0.33734447
664_TMA_IHC_TumorCenter_PDL1_1.png,4.568,6.7644997
664_TMA_IHC_InvasionFront_CD3_0.png,15.13,18.644424
664_TMA_IHC_InvasionFront_CD3_1.png,20.82,21.258318
664_TMA_IHC_InvasionFront_CD8_0.png,16.44,17.502985
664_TMA_IHC_InvasionFront_CD8_1.png,18.19,20.090944
664_TMA_IHC_InvasionFront_CD56_0.png,0.3213,0.31385258
664_TMA_IHC_InvasionFront_CD56_1.png,0.7882,0.452917
664_TMA_IHC_InvasionFront_CD68_0.png,14.45,18.176998
664_TMA_IHC_InvasionFront_CD68_1.png,13.63,17.923841
664_TMA_IHC_InvasionFront_CD163_0.png,15.04,14.303847
664_TMA_IHC_InvasionFront_CD163_1.png,12.63,12.955202
664_TMA_IHC_InvasionFront_MHC1_0.png,8.991,15.128744
664_TMA_IHC_InvasionFront_MHC1_1.png,17.15,17.39375
664_TMA_IHC_InvasionFront_PDL1_0.png,23.5,19.34264
664_TMA_IHC_InvasionFront_PDL1_1.png,49.65,38.180923
407_TMA_IHC_TumorCenter_CD3_0.png,32.37,27.233809
407_TMA_IHC_TumorCenter_CD3_1.png,31.01,24.74627
407_TMA_IHC_TumorCenter_CD8_0.png,25.45,20.908989
407_TMA_IHC_TumorCenter_CD8_1.png,27.22,22.165668
407_TMA_IHC_TumorCenter_CD56_0.png,8.819,6.1798916
407_TMA_IHC_TumorCenter_CD56_1.png,3.218,1.3192117
407_TMA_IHC_TumorCenter_CD68_0.png,17.31,16.373627
407_TMA_IHC_TumorCenter_CD68_1.png,18.77,19.061737
407_TMA_IHC_TumorCenter_CD163_0.png,19.81,15.628465
407_TMA_IHC_TumorCenter_CD163_1.png,15.13,12.661962
407_TMA_IHC_TumorCenter_MHC1_0.png,0.1658,0.5145865
407_TMA_IHC_TumorCenter_MHC1_1.png,0.5827,0.6838538
407_TMA_IHC_TumorCenter_PDL1_0.png,14.48,16.995653
407_TMA_IHC_TumorCenter_PDL1_1.png,9.303,9.625126
407_TMA_IHC_InvasionFront_CD3_0.png,12.36,13.395685
407_TMA_IHC_InvasionFront_CD3_1.png,12.75,16.778053
407_TMA_IHC_InvasionFront_CD8_0.png,24.42,24.34507
407_TMA_IHC_InvasionFront_CD8_1.png,38.48,36.604176
407_TMA_IHC_InvasionFront_CD56_0.png,1.194,0.5875762
407_TMA_IHC_InvasionFront_CD56_1.png,1.144,0.753578
407_TMA_IHC_InvasionFront_CD68_0.png,14.91,15.593098
407_TMA_IHC_InvasionFront_CD68_1.png,20.06,20.690865
407_TMA_IHC_InvasionFront_CD163_0.png,22.64,18.957947
407_TMA_IHC_InvasionFront_CD163_1.png,25.95,20.474312
407_TMA_IHC_InvasionFront_MHC1_0.png,21.41,16.959244
407_TMA_IHC_InvasionFront_MHC1_1.png,29.56,21.216953
407_TMA_IHC_InvasionFront_PDL1_0.png,33.35,25.245369
407_TMA_IHC_InvasionFront_PDL1_1.png,44.77,33.507236
732_TMA_IHC_TumorCenter_CD3_0.png,18.85,17.305376
732_TMA_IHC_TumorCenter_CD3_1.png,2.813,6.336949
732_TMA_IHC_TumorCenter_CD8_0.png,7.956,7.6178255
732_TMA_IHC_TumorCenter_CD8_1.png,1.519,2.0251348
732_TMA_IHC_TumorCenter_CD56_0.png,9.411,3.2248333
732_TMA_IHC_TumorCenter_CD56_1.png,28.48,11.400817
732_TMA_IHC_TumorCenter_CD68_0.png,17.16,14.457977
732_TMA_IHC_TumorCenter_CD68_1.png,5.33,5.8055997
732_TMA_IHC_TumorCenter_CD163_0.png,11.13,10.132457
732_TMA_IHC_TumorCenter_CD163_1.png,3.186,4.016177
732_TMA_IHC_TumorCenter_MHC1_0.png,10.37,12.318309
732_TMA_IHC_TumorCenter_MHC1_1.png,39.8,31.173712
732_TMA_IHC_TumorCenter_PDL1_0.png,1.304,1.1095335
732_TMA_IHC_TumorCenter_PDL1_1.png,0.3504,0.8358106
732_TMA_IHC_InvasionFront_CD3_0.png,2.855,5.0969114
732_TMA_IHC_InvasionFront_CD3_1.png,2.839,5.284597
732_TMA_IHC_InvasionFront_CD8_0.png,3.569,3.5980422
732_TMA_IHC_InvasionFront_CD8_1.png,2.438,3.2167265
732_TMA_IHC_InvasionFront_CD56_0.png,2.442,1.7956102
732_TMA_IHC_InvasionFront_CD56_1.png,2.93,3.2038233
732_TMA_IHC_InvasionFront_CD68_0.png,10.72,11.756516
732_TMA_IHC_InvasionFront_CD68_1.png,10.81,11.825319
732_TMA_IHC_InvasionFront_CD163_0.png,13.61,12.2064905
732_TMA_IHC_InvasionFront_CD163_1.png,17.69,14.524926
732_TMA_IHC_InvasionFront_MHC1_0.png,23.76,28.762608
732_TMA_IHC_InvasionFront_MHC1_1.png,39.87,34.11753
732_TMA_IHC_InvasionFront_PDL1_0.png,13.33,14.371068
732_TMA_IHC_InvasionFront_PDL1_1.png,17.31,12.7256
